panel_order,param_x,param_y,x_unit,y_unit,x_raw,y_raw,bias_value,bias_x1e4
0,Omega_m,n_s,0.5294117647058824,0.011764705882352941,0.3247058823529412,0.9209411764705883,0.00044116592455884965,4.411659245588496
0,Omega_m,n_s,0.5411764705882353,0.011764705882352941,0.3265882352941176,0.9209411764705883,0.0004409416757644775,4.409416757644775
0,Omega_m,n_s,0.5529411764705883,0.011764705882352941,0.3284705882352941,0.9209411764705883,0.0004407237054266277,4.407237054266277
0,Omega_m,n_s,0.5647058823529412,0.011764705882352941,0.3303529411764706,0.9209411764705883,0.00043858695574304794,4.385869557430479
0,Omega_m,n_s,0.5764705882352941,0.011764705882352941,0.3322352941176471,0.9209411764705883,0.00043344527922325657,4.3344527922325655
0,Omega_m,n_s,0.5882352941176471,0.011764705882352941,0.3341176470588235,0.9209411764705883,0.00042849752139501496,4.284975213950149
0,Omega_m,n_s,0.6,0.011764705882352941,0.336,0.9209411764705883,0.00042836780151757266,4.2836780151757266
0,Omega_m,n_s,0.611764705882353,0.011764705882352941,0.3378823529411765,0.9209411764705883,0.00042810418585108567,4.281041858510856
0,Omega_m,n_s,0.6235294117647059,0.011764705882352941,0.33976470588235297,0.9209411764705883,0.00042653757423529256,4.2653757423529255
0,Omega_m,n_s,0.6352941176470588,0.011764705882352941,0.3416470588235294,0.9209411764705883,0.00042606305838068317,4.260630583806832
0,Omega_m,n_s,0.6470588235294118,0.011764705882352941,0.3435294117647059,0.9209411764705883,0.000423691810575356,4.23691810575356
0,Omega_m,n_s,0.6588235294117647,0.011764705882352941,0.34541176470588236,0.9209411764705883,0.0004237628585446964,4.237628585446964
0,Omega_m,n_s,0.6705882352941176,0.011764705882352941,0.3472941176470588,0.9209411764705883,0.0004253966697305806,4.253966697305806
0,Omega_m,n_s,0.6823529411764706,0.011764705882352941,0.3491764705882353,0.9209411764705883,0.0004240939799550561,4.240939799550561
0,Omega_m,n_s,0.6941176470588235,0.011764705882352941,0.35105882352941176,0.9209411764705883,0.00042473593883137183,4.247359388313718
0,Omega_m,n_s,0.7058823529411764,0.011764705882352941,0.35294117647058826,0.9209411764705883,0.00042508863319501905,4.25088633195019
0,Omega_m,n_s,0.7176470588235294,0.011764705882352941,0.3548235294117647,0.9209411764705883,0.00042268545011558316,4.226854501155832
0,Omega_m,n_s,0.7294117647058823,0.011764705882352941,0.3567058823529412,0.9209411764705883,0.0004223979379422604,4.223979379422604
0,Omega_m,n_s,0.7411764705882353,0.011764705882352941,0.35858823529411765,0.9209411764705883,0.0004224221639918895,4.224221639918895
0,Omega_m,n_s,0.7529411764705882,0.011764705882352941,0.3604705882352941,0.9209411764705883,0.0004210822009079022,4.210822009079022
0,Omega_m,n_s,0.7647058823529411,0.011764705882352941,0.3623529411764706,0.9209411764705883,0.0004243334403755841,4.243334403755841
0,Omega_m,n_s,0.7764705882352941,0.011764705882352941,0.3642352941176471,0.9209411764705883,0.0004262491383638784,4.2624913836387845
0,Omega_m,n_s,0.788235294117647,0.011764705882352941,0.36611764705882355,0.9209411764705883,0.0004247038205841858,4.247038205841858
0,Omega_m,n_s,0.8,0.011764705882352941,0.368,0.9209411764705883,0.00042651146994831016,4.265114699483101
